id,name,text,trans
5002004030001,一同,……────,……────
5002004030010,恋鐘,"──んふふ～
ついに、ついについに～～！","──응후후~
드디어, 드디어 드디어~~!"
5002004030020,恋鐘,うちらのライブが、始まったば～～い！！,"우리들의 라이브가, 시작했어야~~!!"
5002004030030,摩美々,…………ちょっとー,…………잠깐ー
5002004030040,恋鐘,……ふぇ？,……후에?
5002004030050,霧子,"ふふ……
うん……始まったね……","후후……
응…… 시작됐네……"
5002004030060,霧子,"ご挨拶……
しなきゃ……","인사……
해야지……"
5002004030070,恋鐘,"ああ～～っ
そ、そうやった～……！","아아~~앗
그, 그랬제……!"
5002004030080,結華,"まぁ……それくらい
想いが溢れちゃったってことで！","뭐어…… 그 정도로
감상이 넘쳐흘렀다는 걸로!"
5002004030090,咲耶,"……フフ
では、仕切り直しといこうか","……후후
그러면, 다시 시작해 볼까"
5002004030100,恋鐘,う、うん～！,"으, 응~!"
5002004030110,恋鐘,……──改めまして～！,……──다시 한 번~!
5002004030111,一同,アンティーカです！,안티카입니다!
info,produce_events/500200403.json,
번역자,,
