id,name,text,trans
4901029260010,夏葉,"あら、何かしら？
私に？","어머, 뭘까?
나한테?"
0000000000000,プロデューサー,"ああ、ホワイトデーだからさ
いつもありがとな、夏葉","응, 화이트 데이니까
항상 고마워, 나츠하"
4901029260020,夏葉,"…………！
いいのかしら、貰ってしまって","…………!
괜찮은 걸까, 받아도"
0000000000000,プロデューサー,"ああ、もちろん
お返しには足りないくらいだよ","그럼, 물론이지
답례라 하기엔 모자랄 정도야"
4901029260030,夏葉,"いいえ、そんなことないわ
だって私、とっても嬉しいもの！","아니, 그렇지 않아
왜냐면 나 정말 기쁘거든!"
0000000000000,プロデューサー,"はは、そうか
それならよかったよ","하하, 그래?
그렇다니 다행이다"
4901029260040,夏葉,ありがとう、大事に頂くわ,"고마워, 잘 먹을게"
4901029260050,夏葉,"帰ったらカトレアにも自慢しなくちゃね
プロデューサーから貰ったのよって","돌아가면 카틀레아한테도 자랑해야지
프로듀서한테 받은 거라고 말야"
0000000000000,プロデューサー,"それならカトレアにも何か
用意すればよかったな","그럴 줄 알았으면 카틀레아한테도
뭔가 준비해둘 걸 그랬네"
4901029260060,夏葉,"ふふ、そうね
カトレアには私から、おやつでも買っていこうかしら","후후, 그러게
카틀레아한테는 내가 간식이라도 사가는 게 좋겠어"
info,special_communications/490102926.json,
번역자,,
