id,name,text,trans
6015003010010,甜花,え、えと……,"그, 그러니까……"
6015003010020,甜花,"始まったら……挨拶……
名前……大崎、甜花です、って……","시작하면……인사……
이름……오사키, 텐카입니다, 라고……"
6015003010030,甜花,"そ、それで……
ダンス……して……歌も……","그, 그리고……
댄스……하고……노래도……"
6015003010040,甜花,"……あ、ふ、振り付け……
ちゃんと、覚えれてる…………？","……아, 아, 안무……
제대로, 기억하고 있지…………?"
0000000000000,プロデューサー,……甜花,……텐카
6015003010050,甜花,ひゃわっ！？,햐왓!?
6015003010060,甜花,"……あ……
プロデューサーさん……？","……아……
프로듀서님……?"
0000000000000,プロデューサー,"大丈夫か……？
なんだか、そわそわしてるみたいだけど……","괜찮아……?
왠지, 안절부절못하는 것 같은데……"
6015003010070,甜花,だ、大丈夫……！,"괘, 괜찮아……!"
6015003010080,甜花,"甜花、ちゃんとできる……
ちゃんと、やれる、から……","텐카, 제대로 할 수있어……
제대로, 할 수, 있으니까……"
6015003010090,甜花,……ちゃんと、やらなきゃ……だから……,"……제대로, 해야…… 하니까……"
info,produce_events/601500301.json,
译者,,
