id,name,text,trans
0000000000000,プロデューサー,"智代子、悪い
そっちの紙袋に箱が入ってるから、出してもらえるか？","치요코, 미안한데
거기 쇼핑백에 상자가 들어있으니까, 꺼내줄 수 있겠니?"
4901017390010,智代子,"はい！　ちょっと待ってくださいね──……
わ、綺麗な包み……！","네! 조금 기다려주세요──……
와, 예쁜 보따리……!"
0000000000000,プロデューサー,"──それ、クリスマスプレゼントなんだ
開けてみてほしい","──그거, 크리스마스 선물이야
열어봐 줬으면 해"
4901017390020,智代子,"え！　は、はい──
あ、その！　ありがとうございます──！","에! ㄴ,네──
아, 그! 감사합니다──!"
4901017390030,智代子,わぁっ、これ……！,"와앗, 이거.....!"
0000000000000,プロデューサー,"クリスマス用の飾り
ひとつだけ置いてても浮かないだろうなってやつに──","크리스마스용 장식
하나만 놔둬도 튀지 않는 거로"
0000000000000,プロデューサー,"したつもりなんだけど……
はは……よかったら","줄 생각이었는데……
하하……괜찮다면"
4901017390040,智代子,"──！　ふふっ……！
ありがとうございます、プロデューサーさん！","──! 후훗……!
감사합니다, 프로듀서님!"
info,special_communications/490101739.json,
번역자,,
