id,name,text,trans
0000000000000,プロデューサー,……叶いますように……と,……이루어지기를……
0000000000000,プロデューサー,"お、もうこんな時間か
そろそろ出ないと……！","오, 벌써 이런 시간이네
슬슬 나가야겠다……!"
0000000000000,プロデューサー,ただいま戻りました──！,다녀왔습니다──!
0000000000000,プロデューサー,……なんて、この時間じゃもう誰もいないか,"……는 무슨, 이 시간이면 아무도 없나"
0000000000000,プロデューサー,"夜でもエアコンついてないと蒸し暑いな……
俺も早く終わらせて帰ろう","밤인데도 에어컨을 안 틀면 쪄죽을 정도라니……
나도 빨리 끝내고 돌아가자"
0000000000000,プロデューサー,ん？　このメモは──……,응? 이 메모는──……
0000000000000,灯織,"『ご利益があると有名なところのお守りです
仕事運が上がるものなので、もしよければどうぞ』","『효험 있는 걸로 유명한 곳의 부적이에요
사업운이 좋아지는 부적이니까, 혹시 괜찮으시다면 써주세요』"
0000000000000,プロデューサー,"（灯織らしいな……！
ありがたくご利益にあずからせてもらおう）","(히오리답네……!
고마운 마음으로 효험을 보도록 하자)"
info,special_communications/490101503.json,
译者,,
