id,name,text,trans
0000000000000,プロデューサー,"メリークリスマス、智代子！
プレゼント、もらってくれ","메리 크리스마스, 치요코!
선물, 받아줘"
4901017370010,智代子,"メリークリスマスです、プロデューサーさん！
ありがとうございます……！","메리 크리스마스예요, 프로듀서님!
감사합니다......!"
0000000000000,プロデューサー,"中身は──
はは、まぁ袋でわかるか","내용물은──
하하, 뭐 포장으로 알아보려나"
4901017370020,智代子,"はいっ
先週オープンしたチョコレート専門店のチョコですよね？","넵
지난주 오픈한 초콜릿 전문점의 초콜릿이죠?"
0000000000000,プロデューサー,そう、正解！,"맞아, 정답!"
0000000000000,プロデューサー,"どこのにするかなかなか決められなかったんだけど
いいところが見つかってよかったよ","어디로 할지 좀처럼 결정못했었는데
좋은 곳을 찾아서 다행이었어"
0000000000000,プロデューサー,お召し上がりください、だ,"맛있게 드셔주세요, 야"
4901017370030,智代子,"えへへ……！
それじゃあ私は、お茶を淹れてきます！","에헤헤......!
그럼 저는, 차를 내올게요!"
4901017370040,智代子,"せっかくですから！　プロデューサーさんも、
新しいチョコの研究に付き合ってください！","모처럼이니까! 프로듀서님도,
새로운 초코 연구에 어울려주세요!"
info,special_communications/490101737.json,
번역자,,
