id,name,text,trans
4901021340010,？？？,──待てい、そこのヒーロー！,"──기다려, 그쪽의 히어로!"
0000000000000,男,誰だっ……！？,누구지……!?
4901021340020,果穂,……！,……!
4901021340030,果穂,"我こそは、通りすがりの怪人！
果穂・デス・トロイヤー！","이몸은, 지나가는 괴인!
카호・데스・트로이어!"
0000000000000,男,"なにぃ……！？
通りすがりだとぉ……！？","뭐라고……!?
지나가는 이라고라……!?"
4901021340040,果穂,"ハッハッハ、我を裏切ったことを後悔するがいい！
じごくを見せてやるからかくごしろ！","핫핫하, 날 배신한 걸 후회하도록 해!
지옥을 보여줄 테니 각오해라!"
0000000000000,男,"初対面のはずだが！
──い、一体、何をする気だ！","처음 만났을 텐데!
──대, 대체, 뭘 할 생각이야!"
4901021340050,果穂,"ふふ……これが何かわかるか？
じごくの番犬を呼ぶ笛だ……","후후…… 이게 뭔지 아나?
지옥의 파수꾼을 부르는 피리다……"
4901021340060,果穂,"吹けばすぐさま
我が城からこいぬ100匹が放たれる……","불기만 하면 바로
내 성에서 강아지 100마리가 풀려나지……"
0000000000000,男,"そ……そんなことをしたら
街が……街がもふもふに……","그…… 그런 짓을 하면
마을이…… 마을이 복슬복슬하게……"
4901021340070,果穂,"その通りだ……
もふもふのじごくに落ちろ、人間──！","그 말대로다……
복슬복슬의 지옥에 떨어져라, 인간!"
0000000000000,男,や、やめろぉぉぉ──！,"그, 그만둬어어어ー!"
0000000000000,男,"うおお、よーしよし！　よーしよし……！
あはは……やめろ、くすぐったいって……あはは……","으오오, 옳ー지옳지!  착하다 착해……!
아하하…… 그만해, 간지럽다니까…… 아하하……"
4901021340080,果穂,"はーっはっはっはっは……！！
もふもふだ、もふもふだ……！！","핫핫핫하……!!
복슬복슬이다, 복슬복슬……!!"
info,special_communications/490102134.json,
번역자,,
