id,name,text,trans
0000000000000,プロデューサー,咲耶、大丈夫か……,"사쿠야, 괜찮니……"
6006003060010,咲耶,"……フフ、大丈夫だよ……
少し、自分にうんざりしているだけさ","……후후, 괜찮아……
조금, 내 자신에게 진절머리가 날 뿐이야"
6006003060020,咲耶,負けて、もう一度チャンスを与えられて……,"지고, 다시 한 번 기회를 받고……"
6006003060030,咲耶,それすらつかめない、自分にさ,"그것조차 잡을 수 없는, 내 자신에게 말야"
0000000000000,プロデューサー,………………,………………
6006003060040,咲耶,"かっこよさなど欠片もない
人に見せられない姿だよ","멋짐 같은 건 추호도 없는,
남에게 보여줄 수 없는 모습이야"
0000000000000,プロデューサー,……そんなことない,……그렇지 않아
0000000000000,プロデューサー,頑張る咲耶の姿は……,열심히 하는 사쿠야의 모습은……
0000000000000,プロデューサー,きっと、ファンの心に響いたよ,"틀림없이, 팬들의 마음에 와닿았을 거야"
info,produce_events/600600306.json,
译者,,
