id,name,text,trans
6006003050010,咲耶,フフ、首の皮一枚といったところかな,"후후, 구사일생이라고 해야하나"
0000000000000,プロデューサー,"それでも咲耶は勝ったんだ
次の決勝、楽しみにしてるぞ","그래도 사쿠야는 이겼어
다음 결승, 기대할게"
6006003050020,咲耶,"華麗に決めてみせるよ、
アナタの期待にきっと応えよう","화려하게 결정지어 보이겠어,
당신의 기대에 반드시 부응할게"
6006003050030,咲耶,"…………
こうして、勝ったり、負けたりして……","…………
이렇게 이기거나, 지거나하는건……"
6006003050040,咲耶,"それってすごく……
人間って感じがするんだ","그건 굉장히……
인간이라는 느낌이 들어"
6006003050050,咲耶,"完璧じゃない……
物語の王子様のようではない……","완벽하지 않아……
이야기의 왕자님 같지는 않아……"
6006003050060,咲耶,"だから、少し不謹慎かもしれないけど……
私は、今が……","그러니까, 조금 조심성 없을지도 모르지만……
나는, 지금이……"
6006003050070,咲耶,…………フフ,…………후후
6006003050080,咲耶,"さあ、次は決勝だ！
私の、華麗なる逆転劇──","자, 다음은 결승이야!
나의 화려한 역전극──"
6006003050090,咲耶,アナタも、楽しみにしておいてくれ！,"당신도, 기대하고 있어줘!"
info,produce_events/600600305.json,
译者,ananas,
