id,name,text,trans
2003012040010,めぐる,……あっ,……앗
2003012040020,めぐる,あー……！,아ー……!
2003012040030,めぐる,やっちゃった……,저질러버렸다……
0000000000000,プッシュ通知,『あなたの投稿にいいねが付きました』,『당신의 게시글에 좋아요가 달렸습니다』
0000000000000,プッシュ通知,『あなたの投稿にコメントが付きました』,『당신의 게시글에 코멘트가 달렸습니다』
2003012040040,めぐる,わっ,왓
2003012040050,めぐる,"わー……いいねもコメントもくれてる……
みんな早いなぁ……！","와ー……좋아요도 코멘트도 달아줘……
다들 빠르네……!"
2003012040060,めぐる,んー…………,음ー…………
0000000000000,プロデューサー,ん？,응?
0000000000000,プッシュ通知,『八宮めぐるさんが投稿しました』,『하치미야 메구루 님이 게시글을 올렸습니다』
0000000000000,プロデューサー,お、今日のめぐるか,"오, 오늘의 메구루인가"
2003012040070,めぐる,『イルミネ！！！！！』,『일루미네!!!!!』
2003012040080,めぐる,"『#今日は（も？）一緒にいました！　#３ショット
#真乃と灯織が同時に目をつぶった回　#仲良し』","『#오늘은(도?)함께있었어요! #3샷
#마노랑히오리가동시에눈을감은사진 #사이좋아』"
2003012040090,めぐる,『#みんな学校が違うのが不思議な感じ』,『#다들학교가달라서신기한느낌』
0000000000000,プロデューサー,あれ……？,어라……?
0000000000000,プロデューサー,"（写真がないな……？
ハッシュタグ見た感じ、あるようだけど……？）","(사진이 없네……?
해시태그를 본 느낌이 있었는데……?)"
0000000000000,ツイスタコメント,"『あれ、写真ないやつ？』
『めぐるちゃん、写真ないよー！』","『어라, 사진 없어?』
『메구루쨩, 사진 없어ー!』"
0000000000000,プロデューサー,（ファンのみんなも気になるよな）,(팬들도 궁금하겠지)
0000000000000,プロデューサー,"（間違えてアップしちゃったとか？
ちょっと待ってみるか）","(잘못 올렸다든가?
잠깐 기다려볼까)"
0000000000000,プロデューサー,……,……
0000000000000,プロデューサー,（何も通知来ないな……？）,(아무 알림도 안 오네……?)
select,,"（間違いじゃない
ってことか？）","(잘못 올린 게
아니라는 말인가?)"
select,,（気付いてないとか？）,(눈치 못 챈 건가?)
select,,"（こういう作戦
だったりして）","(이런 작전이라거나
한 건지도)"
