id,name,text,trans
0000000000000,プロデューサー,"おはようございます！
……おや……","안녕하십니까!
……어라……"
0000000000000,プロデューサー,"きれいな七夕飾りだ
短冊とペンも……用意してくれたのは……","예쁜 칠석 장식이네
탄자쿠랑 펜도…… 누가 준비해둔 걸까"
0000000000000,プロデューサー,"『よかったら願い事を書いてくださいね』──……
……はづきさんだよな、本当にいつもありがとうございます","『괜찮으면 소원을 써주세요』──……
……하즈키 씨겠지, 정말로 언제나 고맙습니다"
0000000000000,プロデューサー,よし、俺の願い事は……,"좋아, 내 소원은……"
select,,"さらにアイドルを
輝かせられますように","더욱 아이돌을
빛나게 할 수 있기를"
select,,"素敵な仕事を
持ってこられますように","멋진 일을
가져올 수 있기를"
select,,"健康に
なれますように","건강하게
될 수 있기를"
select,,"仕事を元気に
こなせますように","업무를 활기차게
소화할 수 있기를"
select,,"はづきさんが
お休みできますように","하즈키 씨가
쉴 수 있기를"
info,special_communications/490102401.json,
번역자,,
