id,name,text,trans
3016013020010,千雪,それじゃ、行こう……！,"그럼, 가자……!"
3016013020011,甘奈＆甜花,──はい！,──네!
3016013020020,千雪,"私たちは、レッスンまでに
ミッションを完遂しなければいけません……！","저희는, 레슨을 시작하기 전까지
미션을 완수하지 않으면 안 됩니다……!"
3016013020030,千雪,上手に、テンポよくお買い物しましょう……！,"능숙하고, 적절한 템포로 쇼핑을 합시다……!"
3016013020040,甘奈,ついていきます、キャプテン！,"따르겠습니다, 캡틴!"
3016013020050,甜花,アイアイサー……！,아이아이 써……!
3016013020051,一同,ふふっ……,후훗……
3016013020060,甜花,"みんなで……
妖怪になるの、楽しみ……","다 같이……
요괴가 되는 거, 기대돼……"
3016013020070,甘奈,"うんうん、アンティークの着物アレンジして
日本の妖怪に～、なんて、かわいくなりそー！","응응, 앤티크풍 기모노를 어레인지해서
일본의 요괴가 된다니~, 예쁘게 될 것 같아ー!"
3016013020080,甘奈,"さすが千雪さん！
ナイスアイディア～！","역시 치유키 씨!
나이스 아이디어~!"
3016013020090,千雪,"たまたま、素敵なお店が目に入って
思い付いただけなの","마침, 근사한 가게가 눈에 띄어서
생각이 떠올랐을 뿐인걸"
3016013020100,千雪,"ではまず手芸屋さんから……！
あとでメイクの道具も見れたらいいな","그럼 우선 수예가게부터……!
다음은 메이크업 도구도 봤으면 좋겠는데"
3016013020110,甘奈,"えへへっ、千雪さんの顔
めーっちゃ真剣だね","에헤헷, 치유키 씨 얼굴
엄ー청 진지해졌네"
3016013020120,千雪,"やだ……！
私、怖い顔してた……？","나도 참……!
내 얼굴 무서웠어……?"
3016013020130,甘奈,"ううん
すっごくかっこいい！","아니
엄청 멋져!"
3016013020140,甜花,"にへへ……
もこもこの布……いっぱい……","니헤헤……
복슬복슬한 천이…… 잔뜩……"
3016013020150,甘奈,"これだけあれば耳と尻尾はできそうだね！
着物の方には何がいるかな？","이 정도면 귀하고 꼬리는 만들 수 있겠네!
기모노에는 뭐가 필요할까?"
3016013020160,千雪,"あ……！
甘奈ちゃん、あのね……","아……!
아마나쨩, 있잖아……"
3016013020170,千雪,"もう、ベースはできてて……
尻尾とヘッドドレスだけでいいの……","이미, 베이스는 잡혀 있으니까……
꼬리랑 머리장식만 있으면 돼……"
3016013020180,甜花,"え……じゃあ……
もうほとんど、できてる……？","에…… 그럼……
이미 거의, 다 된 거야……?"
3016013020190,千雪,"いい古着を見つけちゃって、
思ったより簡単だったから……！","괜찮은 헌옷을 찾아버려서,
생각보다 간단했으니까……!"
3016013020200,甘奈,すごーい！,굉장해ー!
3016013020210,千雪,いっぱい買っちゃったね……！,잔뜩 사버렸네……!
3016013020220,千雪,"ちょっとまだ作業道具が散らかってて……
ごめんね……！","아직 작업도구들이 좀 어질러져 있어서……
미안해……!"
3016013020230,甜花,"ううん、全然綺麗……
……甜花の、部屋より……","아니, 완전 깨끗해……
……텐카 방보다……"
3016013020240,甘奈,"そうだ、千雪さん！　衣装結構進んでるんだよね？
見てもいいかな！？","맞다, 치유키 씨! 의상은 꽤 많이 만들었지?
봐도 괜찮을까!?"
3016013020250,千雪,あ、うん……！,"아, 응……!"
3016013020260,千雪,"これ……なんだけど
ごめんね、勝手に進めちゃって……","이건데…… 말이지
미안해, 멋대로 진행해서……"
3016013020270,甜花,"わ……！　『すねこすり』……
甜花の、思ってたまんま……！","와……! 『스네코스리』……
텐카가, 생각한 그대로……!"
3016013020280,甘奈,"か、かわいー……！
甘奈の描いた『猫又』だ……！","귀, 귀여워ー……!
아마나가 그린 『네코마타』야……!"
3016013020290,甘奈,"甘奈たちのイラストだけで
ここまで……！？","아마나네가 그린 일러스트만으로
이렇게까지……!?"
3016013020300,千雪,"甘奈ちゃんと甜花ちゃんが描いてくれたイメージ、
可愛くってつい力が入っちゃった","아마나쨩이랑 텐카쨩이 그려다 준 그림이
귀여워서 나도 모르게 힘이 들어갔어 "
3016013020310,甜花,"え……
これ、３人分も……？","에……
이거, 3인분이나……?"
3016013020320,甘奈,すごく大変だったよね……？,엄청 큰일이었겠네?
3016013020330,千雪,"ううん、古着がすごくいい感じだったから
全然直さなくっても使えたの……！","아냐, 헌옷이 아주 좋은 느낌이어서
조금도 고치지 않고 쓸 수 있었어……!"
3016013020340,甘奈,で、でも……！,"그, 그래도……!"
3016013020350,甘奈,"あとは甘奈たちにやらせて！
千雪さん！","남은 건 아마나네한테 맡겨줘!
치유키 씨!"
3016013020360,甜花,"あとは……
て、甜花も……頑張るから……！","나머지는……
테, 텐카도…… 힘낼 테니까……!"
3016013020370,千雪,甘奈ちゃん……甜花ちゃん……,아마나쨩…… 텐카쨩……
3016013020380,甘奈,"よーし、耳と尻尾、頑張るぞー
道具、借りちゃうね？","좋아ー, 귀랑 꼬리, 힘내자ー
도구, 빌려갈게?"
3016013020390,甘奈,"ふう、尻尾できたー！
どうかなー？","후우, 꼬리 완성!
어때 보여?"
3016013020400,千雪,わぁ、すっごく可愛い！,"와아, 정말 귀여워!"
3016013020410,甘奈,"あ、あんまりじっくり見ないでね？
縫い方綺麗じゃないから……！","그, 그렇게 꼼꼼히 보진 말아줘?
바느질은 깔끔하게 못했으니까……!"
3016013020420,甜花,"なーちゃん、すごい……！
……これ、あと何本作るの……？","나쨩, 굉장해……!
……이거, 앞으로 몇 개 만들어야 해……?"
3016013020430,甘奈,"……あーーーー！
猫又って尻尾１本じゃないんだっけ！？","……아ーーーー!
네코마타는 꼬리 1개가 아니었던가!?"
3016013020440,甜花,"う、うん……
たぶん……！","으, 응……
아마도……!"
3016013020450,甘奈,"も、もう１本……！
やります……！","하, 1개 더……!
만들겠습니다……!"
3016013020460,千雪,"ふふっ、甘奈ちゃん
私にもそろそろ手伝わせて……？","후훗, 아마나쨩
나도 슬슬 도와줄까?"
3016013020470,甘奈,"うう～
ありがと、千雪さん～！","으으~
고마워, 치유키 씨~!"
3016013020480,千雪,甜花ちゃんは大丈夫？,텐카쨩은 괜찮아?
3016013020490,甜花,"あ……えと……
さっき手伝ってもらったの……つけるだけだから……","아…… 저기……
아까 도와줬던 거…… 붙이기만 하는 거니까……"
3016013020500,千雪,"『すねこすり』、
きっと甜花ちゃんに似合うと思うな……！","『스네코스리』,
분명 텐카쨩에게 어울릴 거라고 생각해……!"
3016013020510,甜花,"にへへ……
そう、かな……！","니헤헤……
그러, 려나……!"
3016013020520,千雪,"私、この妖怪、知らなかったの
すねに寄ってくるなんて、ちょっと変わってて可愛い……","나, 이 요괴는 몰랐었어
다리에 들러붙다니, 조금 별나서 귀여워……"
3016013020530,甘奈,どうしてそんなことするんだろうね？,왜 그런 짓을 하는 걸까?
3016013020540,甜花,え……なんでだろ……,에…… 어째설까……
3016013020550,甜花,"お腹、空いたのかな……？
寂しい、とか……","배가 고픈 걸까……?
외롭다거나……"
3016013020560,甜花,"えと……仮装、ちゃんとするために……
すねこすりの気持ち、わかってなきゃ、だよね……？","그러니까…… 분장, 확실하게 하기 위해서라면……
스네코스리의 마음, 알지 않으면 안 되는, 거지……?"
3016013020570,甘奈,"そうかも……！
甘奈も猫又のこと、知っておこう！","그럴지도……!
아마나도 네코마타에 대한 거, 알아둬야지!"
3016013020580,千雪,……ふふっ,……후훗
3016013020590,千雪,なんかヘンだね、私たち……！,"뭔가 이상하네, 우리들……!"
3016013020600,千雪,"いるかいないかわからない存在に
想像を膨らませて……","있는지 없는지도 모르는 존재인데
상상의 나래를 펼치면서……"
3016013020610,千雪,一生懸命近づこうとしてる……！,열심히 친해지려고 하고 있어……!
3016013020620,甘奈,"も～、千雪さん
そんなふうに言われると気が抜けちゃうよー","정말ー, 치유키 씨
그런 식으로 말하면 맥이 빠져버려ー"
3016013020630,千雪,"ごめんごめん……！
違うの……！","미안미안……!
그런 게 아냐……!"
3016013020640,千雪,"思いっきりやろう？
せっかくのハロウィンなんだもん……！","마음껏 즐겨야지?
모처럼 보내는 할로윈인걸!"
3016013020650,甜花,"うん……！
思いっきり、やろ……！","응……!
마음껏, 즐기자……!"
3016013020660,甘奈,だねー！,그치ー!
3016013020670,千雪,"ふふっ、楽しみだなぁ……ハロウィン
やっと実感、わいてきちゃった","후훗, 기대된다…… 할로윈
이제야 실감, 나기 시작했어"
3016013020680,甘奈,えへへ……,에헤헤……
3016013020690,甜花,にへへ……！,니헤헤……!
info,produce_events/301601302.json,
번역자,,
