id,name,text,trans
0,プロデューサー,"──よーし
じゃ今日もお疲れ様。朗読劇の練習はここまでだ","──좋아ー
그럼 오늘도 수고 많았어. 낭독극 연습은 여기까지야"
0,プロデューサー,"なんだか果穂の死神、
どんどん迫力が増してるなぁ……！","왠지 카호의 저승사자,
점점 박력이 늘어나고 있구나……!"
4001028030010,果穂,"えへへっ
ほんとですか！","에헤헷
정말인가요!"
4001028030020,智代子,うん……！,응……!
4001028030030,智代子,"画面が暗かったりすると、
ぞくっとする時もあるし……！","화면이 어두워지거나 하면,
섬뜩할 때도 있고……!"
4001028030040,樹里,わかる,알 것 같아
4001028030050,樹里,アタシたちはふたりだからいいけどな,우리는 둘이니까 괜찮지만 말야
0,プロデューサー,"はは
まぁ、ラジオのいちコーナーで披露するだけなんだけど──","하하
뭐, 라디오의 한 코너에서 선보이는 것뿐이지만──"
4001028030060,夏葉,"もちろん
手を抜くことなんてしないわ","물론
날림으로 할 수는 없어"
4001028030070,凛世,はい……,네……
4001028030080,凛世,"全力であればこそ……
放クラ……","전력을 다하는 것이야말로……
방클걸……"
4001028030081,一同,うん……！,응……!
0,プロデューサー,"そうだな、みんなありがとう
俺もできるかぎりバックアップするよ","그렇구나, 다들 고마워
나도 가능한 한 백업할게"
0,プロデューサー,"それじゃあ今日は解散だ
明日は……夏葉が夜にテレビ番組、果穂が夕方から雑誌取材","그럼 오늘은 해산
내일은……나츠하가 밤에 TV 방송, 카호가 저녁부터 잡지 취재"
0,プロデューサー,"智代子と樹里が午後レッスンで
凛世は打ち合わせ……ちょっと遅いけど20時集合にしよう","치요코랑 쥬리가 오후 레슨이고
린제는 미팅……좀 늦지만 20시 집합으로 하자"
4001028030090,夏葉,"ええ
終わったらすぐに参加するわ","그래
끝나면 곧바로 참가할게"
4001028030100,果穂,"はいっ
それじゃあみなさん、お疲れ様でした！","넵
그럼 여러분, 수고하셨습니다!"
4001028030101,一同,お疲れ様でした……！,수고하셨습니다……!
4001028030110,樹里,"さ、んじゃ……
……戻ろうかな","자, 그럼……
……돌아갈까"
4001028030120,凛世,"……
はい……","……
네……"
4001028030130,樹里,……あー,……아ー
4001028030140,凛世,……,……
4001028030150,凛世,"……
もらい物の……菓子がございます……","……
선물받은……과자가 있사옵니다……"
4001028030160,樹里,お、そうなのか,"오, 그래?"
4001028030170,凛世,ご一緒に────,같이────
4001028030180,凛世,"──あの……ですが……
課題など……あるようでしたら……その……","──저기……하지만……
과제 같은 게……있으시다면……그……"
4001028030190,樹里,"や……！
それは、うん。大丈夫っていうか────","아니……!
그건, 응. 괜찮다고 할까────"
4001028030200,樹里,……もらおうかな,……먹을까
4001028030210,凛世,"はい……
では……","네……
그럼……"
4001028030220,凛世,"後ほど……
よろしければ……課題も……","나중에……
괜찮으시다면……과제도……"
4001028030230,樹里,"え？　あー……
やってねーってバレてるか……","어? 아ー……
안 한 거 들켰나……"
4001028030240,凛世,"ふふ……
凛世もです……","후후……
린제도 입니다……"
4001028030241,樹里＆凛世,────あははっ,────아하핫
4001028030250,樹里,"あれ、凛世
パソコン点いたままだぞ","어라, 린제
컴퓨터 켜진 채로 있는데"
4001028030260,凛世,"……そのようです……
オンラインに……なっておりました……","……그런 듯 합니다……
온라인으로……되어 있었습니다……"
4001028030270,凛世,……？,……?
4001028030280,樹里,──あ、誰か残ってるな,"──아, 누가 남아있네"
4001028030281,樹里＆凛世,果穂さん……？,카호양……?
4001028030290,凛世,"果穂さん……
果穂さん……","카호양……
카호양……"
4001028030300,樹里,"果穂ー！
ダメだ、音声だけ切っちゃったのか","카호ー!
안 되네, 음소거해놓은 건가"
4001028030310,凛世,"それでは……
メッセで……","그러면……
메시지로……"
4001028030320,樹里,サンキュ,땡큐
4001028030330,樹里,──お、気付いたみたいだ,"──오, 눈치 챈 것 같아"
4001028030340,果穂,……！,……!
4001028030350,果穂,"ご、ごめんなさいっ……
あの────","죄, 죄송해요……
저기────"
4001028030360,樹里,"お疲れ！
勉強か？","수고!
공부하는 거야?"
4001028030370,果穂,は、はいっ,"아, 넵"
4001028030380,樹里,偉いな、果穂,"장하네, 카호"
4001028030390,果穂,"……！
は、はい……っ","……!
아, 네……"
4001028030400,果穂,えへへ……,에헤헤……
4001028030410,果穂,"あたし、退出できてなかったんですね……！
教えてくれてありがとうございますっ","저, 퇴장을 안 한 상태였네요……!
알려주셔서 고맙습니다"
4001028030420,凛世,"ふふ……
凛世も……同じなのです……","후후……
린제도……똑같습니다……"
4001028030430,凛世,"でも……
不思議な心持ちです……","하지만……
이상한 기분입니다……"
4001028030440,樹里,"おー
なんか、解散したのにさ","응ー
뭔가, 해산했는데 말야"
4001028030450,凛世,放課後の……ようです……,방과 후……같사옵니다……
4001028030460,果穂,"わぁ……！
放課後……","와……!
방과 후……"
4001028030470,果穂,"あ、あの……
もうちょっとお話しててもいいですか……！？","저, 저기……
좀더 얘기해도 될까요……!?"
4001028030480,樹里,"おー！
あ、宿題とか大丈夫か？","응ー!
아, 숙제는 괜찮아?"
4001028030490,果穂,"はいっ
宿題は終わってます！","넵
숙제는 끝났어요!"
4001028030500,樹里,……果穂の方がしっかりしてたみたいだ,……카호가 더 착실한 것 같네
4001028030510,凛世,ふふふっ……,후후훗……
4001028030520,樹里,そんじゃあ、果穂,"그럼, 카호"
4001028030530,樹里,"アタシたち、
これから休憩しようかって言ってたんだけど","우린
이제부터 좀 쉴까 하던 참인데"
4001028030540,凛世,"はい……
よかったら……","네……
괜찮으시다면……"
4001028030550,凛世,"果穂さんも……
おやつ休憩に……いたしましょう……","카호양도……
간식 먹으며 휴식을……취하시지요……"
4001028030560,果穂,"わぁ……！
はいっ","와……!
넵"
4001028030570,果穂,"あたし、持って来ますっ
待っててください……！","저, 가지고 올게요
기다려 주세요……!"
4001028030580,果穂,けぇるぞ……けぇるぞ……！,꺼진다구……꺼진다구……!
4001028030590,樹里,"か、果穂……！
急にそういうのはナシだからな……！","카, 카호……!
갑자기 그런 거 하면 안 되니까 말야……!"
4001028030600,凛世,ふふっ……果穂さん……,후훗……카호양……
4001028030610,凛世,"それは……
ホラーでございます……","그건……
호러이옵니다……"
4001028030620,果穂,"えへへっ
すみません！","에헤헷
죄송해요!"
4001028030630,果穂,でも、ちょっと不思議なんですっ,"그치만, 조금 이상해요"
4001028030640,樹里,……ん？,……응?
4001028030650,樹里,"──あ、悪い凛世
ティッシュもらっていいか","──아, 미안, 린제
휴지 좀 줄래?"
4001028030660,果穂,"死神さんは神様なのに、
なんで悪いことをするのかなって","저승사자님은 신인데,
왜 나쁜 짓을 하는 걸까 해서요"
4001028030661,樹里＆凛世,……,……
4001028030670,樹里,"あー
人の命をとろうとするから悪い、ってことか？","아ー
사람의 목숨을 빼앗으려고 하기 때문에 나쁘다, 그얘기야?"
4001028030680,果穂,はいっ,넵
4001028030690,凛世,──お手拭きは……こちらです……,──손수건은……이쪽입니다……
4001028030700,凛世,……,……
4001028030710,凛世,"命の長さは……
決まっております……","수명의 길이는……
정해져 있습니다……"
4001028030720,凛世,"悪いのは……
欲のために……その長さを変えてしまうこと……","나쁜 것은……
욕심을 위해……그 길이를 바꾸어 버리는 것……"
4001028030730,樹里,"そうだよな
だから、男にバチをあてただけっつーか……","그렇지
그래서, 남자에게 벌을 준 것뿐이라고 할까……"
4001028030740,凛世,死神さまが……悪いわけでは……,저승사자님이……나쁜 것은……
4001028030750,果穂,"そ、そっか……！
そうなんですねっ","그, 그렇구나……!
그런 거군요"
4001028030760,果穂,"──あっ、凛世さん
お口のところに何かついてますっ","──아, 린제씨
입가에 뭔가 묻었어요"
4001028030770,樹里,"あ、ほんとだ
──凛世、お手拭きほら","아, 정말이다
──린제, 손수건 여기"
4001028030780,凛世,"……！
恐れ入ります……","……!
송구합니다……"
4001028030790,凛世,ですが……確かに……,하지만……확실히……
4001028030800,凛世,"意地悪く演じるのが……
見どころの……ひとつ……","심술궂게 연기하는 것이……
볼 만한 대목 중……하나……"
