id,name,text,trans
0000000000000,プロデューサー,"──────っと、にちか……！
…………つかまってくれ","──────엇, 니치카……!
…………붙잡고 있어"
6024001020010,にちか,"──────…………
っ…………はい………………","──────…………
읏…………네………………"
0000000000000,プロデューサー,"ゆっくり……ちゃんと呼吸して…………
────そう…………大丈夫だ","천천히……제대로 호흡하고…………
────그래…………괜찮아"
6024001020020,にちか,"………………
やっと………………","………………
겨우………………"
6024001020030,にちか,やっと…………終わった………………,겨우…………끝났어………………
0000000000000,プロデューサー,…………にちか,…………니치카
6024001020040,にちか,──────────,──────────
6024001020050,にちか,なみちゃんは…………楽しかったかな………………,나미쨩은…………즐거웠을까………………
6024001020060,にちか,楽しかったかな………………アイドル………………,즐거웠을까………………아이돌………………
info,produce_events/602400102.json,
번역자,,
