id,name,text,trans
6015003040010,甜花,"…………
……敗者、復活……","…………
……패자, 부활……"
0000000000000,プロデューサー,甜花、どうした……？,"텐카, 왜 그래……？"
6015003040020,甜花,"……甜花……
一回、ダメだった……","……텐카……
한 번은, 안 됐어……"
6015003040030,甜花,"オーディション、ダメで……お仕事も、ダメで……
……なんもできないって、思った……","오디션、안 됐고……일도, 안 됐고……
……아무 것도 할 수 없다고, 생각했어……"
6015003040040,甜花,"……でも……
チャンス……まだ、あった……","……하지만……
찬스……아직, 있어……"
6015003040050,甜花,"まだ……
ゲームオーバーじゃ……ない……！","아직……
게임오버가……아냐……！"
0000000000000,プロデューサー,"──ああ！
ここからだって、クリアできるんだ！","──그래！
여기서부터라도, 클리어 할 수 있어!"
6015003040060,甜花,"…………！
甜花……チャレンジ、してくる……！","…………！
텐카……챌린지, 하고 올게……！"
info,produce_events/601500304.json,
译者,사이버교주,
