id,name,text,trans
4901017350010,果穂,赤、ピンク、黄色、青、緑……！,"빨강, 핑크, 노랑, 파랑, 초록……!"
4901017350020,果穂,"プロデューサーさん、５色です！
あたしたちの色ですー！","프로듀서님, 5색이에요!
저희들 색이에요!"
0000000000000,プロデューサー,"うん
５色、強いよな！","응
5색, 강하네!"
0000000000000,プロデューサー,"ディスプレイに並んでるのを見たら、
もうみんなのことしか浮かばなくてさ","디스플레이에 진열된 걸 보니까,
이젠 너희들 밖에 생각이 안나서 말야"
4901017350030,果穂,はい！　あたしもみなさんだって思いました！,네! 저도 모두같다고 생각해요!
4901017350040,果穂,これ、味もちがいますかっ！？,"이거, 맛도 다른가요!?"
4901017350050,果穂,"赤はいちごかな……？
ピンクはもも……？　あれ、じゃあ青は……？","빨강은 딸기려나……?
핑크는 복숭아……? 어라, 그럼 파랑은……?"
0000000000000,プロデューサー,"なんだと思う？
食べてからのお楽しみってやつだな","뭐라고 생각해?
먹을 때의 즐거움이란 거야"
4901017350060,果穂,～～～～～はいっ！,~~~~~네!
info,special_communications/490101735.json,
번역자,,
