id,name,text,trans
0000000000000,プロデューサー,３人とも、お疲れ様！,"셋 다, 수고했어!"
0000000000000,プロデューサー,"はい、ドリンク
それとタオル","자, 음료수
그리고 수건"
5004004040001,一同,ありがとうございます……！,감사합니다……!
0000000000000,プロデューサー,"ライブももう終盤だな
すごくいいライブで、楽しませてもらってるよ","라이브도 이제 막바지가 됐네
굉장히 좋은 라이브로, 즐겁게 해주고 있어"
5004004040010,千雪,"わぁ……！
そんな……ありがとうございます","와……!
그런……감사합니다"
5004004040020,千雪,"だけど──
私たち、まだまだなんです……！","하지만──
우리들, 아직 멀었어요……!"
0000000000000,プロデューサー,え……？,에……?
5004004040030,甘奈,"そうそうっ
甘奈たち、まだ『やりきった』って気持ちじゃないもんっ！","맞아맞아
아마나들, 아직 『해냈다』는 기분이 아니야!"
5004004040040,甜花,"うん……！
甜花も……まだ、できるよ……！","응……!
텐카도……아직, 할 수 있어……!"
0000000000000,プロデューサー,みんな──,다들──
5004004040050,千雪,"──だから、プロデューサーさん
この後のライブも、楽しみにしていてください……！","──그러니까, 프로듀서님
이 후의 라이브도, 기대해 주세요……!"
0000000000000,プロデューサー,"──ははっ
ああ、楽しみにしてるよ！","──하핫
그래, 기대할게!"
info,produce_events/500400404.json,
번역자,사이버교주,
