id,name,text,trans
4901028140010,摩美々,"どうぞー
賄賂です","자요ー
뇌물이에요"
0000000000000,プロデューサー,えっ……！？,뭐……!?
4901028140020,摩美々,ハッピーバレンタインー,해피 발렌타인
0000000000000,プロデューサー,"お、おう
ハッピーバレンタイン……","으, 응
해피 발렌타인……"
0000000000000,プロデューサー,"いやでも今賄賂って言ったよな……？
袋にも書いてあるし……","아니 근데 지금 뇌물이라고 했지……?
봉투에도 적혀 있고……"
0000000000000,プロデューサー,"──あ
これ、中身がチョコレートなのか……！","──아
이거, 안에 초콜릿 들었구나……!"
0000000000000,プロデューサー,"はは……
摩美々、面白いものを見つけてくるなぁ……！","하하……
마미미, 재밌는 걸 또 찾아왔네……!"
0000000000000,プロデューサー,ありがとうな、摩美々,"고마워, 마미미"
4901028140030,摩美々,"はいー
でもそれ、賄賂なんで","네에
그치만 그거, 뇌물이에요"
4901028140040,摩美々,"受け取ったってことは、これからもちゃんと
いい感じでよろしくお願いしますねー？","받으셨으니까 앞으로도 확실하게
좋은 느낌으로 잘 부탁드릴게요오?"
info,special_communications/490102814.json,
번역자,,
