id,name,text,trans
0000000000000,プロデューサー,"結華結華
ちょっとこっち来てくれないか？","유이카, 유이카
잠시 이쪽으로 와 줄래?"
4901017260010,結華,うん？　はーい,응? 네ー에
4901017260020,結華,どしたのー？,무슨 일이야ー?
0000000000000,プロデューサー,──ほら,──여기
4901017260030,結華,"わぁっ！
ブッシュ・ド・ノエルだーっ！","와아!
부쉬 드 노엘이다ー!"
0000000000000,プロデューサー,"おっ、反応いいな
──クリスマスだしさ、一緒にどうです？","오, 반응 좋은데
──크리스마스고 하니까, 같이 어떠십니까?"
4901017260040,結華,"ふふっ、もっちろん！
断る理由がございませーん","후훗, 물론!
거절할 이유가 없습니다ー"
4901017260050,結華,"……えへへ
ありがとね、プロデューサー！","……에헤헤
고마워, 프로듀서!"
info,special_communications/490101726.json,
번역자,,
