id,name,text,trans
6016003090010,千雪,────ふぅ…………,────후우…………
0000000000000,プロデューサー,"お疲れ様
──よく頑張った","수고했어
──열심히 잘 했어"
6016003090020,千雪,プロデューサーさん……,프로듀서님……
6016003090030,千雪,────はい…………,────네…………
6016003090040,千雪,…………,…………
0000000000000,プロデューサー,"…………
俺が言うのも、変なんだけどさ","…………
내가 말하는 것도 이상하지만 말야"
0000000000000,プロデューサー,"俺、
なんか……","나,
왠지……"
0000000000000,プロデューサー,"よかったなって、
思ってて","좋았다고,
생각해서"
6016003090050,千雪,…………────！,…………────！
0000000000000,プロデューサー,────この気持ち、わかってもらえるかな,"────그 마음, 알아줄 수 있을까"
6016003090060,千雪,──────ふふっ…………,──────후훗…………
6016003090070,千雪,わかります,알아요
6016003090080,千雪,……やってきましたから,……하고 왔으니까요
6016003090090,千雪,"──
全部の自分が胸を張れるような────","──
모든 저 자신이 가슴을 펼 수 있는────"
6016003090100,千雪,そんなステージ,그런 스테이지를
info,produce_events/601600309.json,
译者,ananas,
