id,name,text,trans
0000000000000,プロデューサー,"──ほら、こんなの見つけた
パス……！","──자, 이런 걸 발견했어
패스......!"
4901017290010,霧子,"わ……！
──よ、と……","와......!
──영, 차......"
4901017290020,霧子,"……ふふっ
まつぼっくり……！","......후훗
솔방울......!"
0000000000000,プロデューサー,お、気に入ったんならプレゼントだ,"오, 마음에 들었다면 선물할게"
4901017290030,霧子,はい……,네......
0000000000000,プロデューサー,"──ああ、いや
っていうのは冗談だけど────","──아아, 아냐
라는 건 농담이고────"
4901017290040,霧子,"いえ……
お迎え……しましょう……","아뇨......
마중 나가도록.....해요......"
4901017290050,霧子,"季節を……旅して……
ここまで来てくれたから……","게절을......여행해서......
이곳까지 와 주었으니까......"
info,special_communications/490101729.json,
번역자,,
