id,name,text,trans
4901021430010,天井,……,……
0000000000000,ラジオの音声,"──の高台で発生した爆発事故の続報です
現場からはいまだ巨大な煙が立ち上り────","──의 고층 건물에서 발생했던 폭발사건의 속보입니다
현장에서는 아직까지 거대한 연기가 피어오르고────"
4901021430020,天井,──────…………,──────…………
4901021430030,天井,"お前と見たものひとつひとつが
網膜を灼く","너와 함께 봤던 것 하나하나가
망막에 새빨갛게 불타는군"
0000000000000,ラジオの音声,"────警察は原因の究明を急ぐとともに、
各地で発生している同様の事故との関連についても調査──","────경찰은 원인의 구명을 서두르는 한편,
각지에서 발생하고 있는 같은 사건과의 관계에 대해서도 조사 ──"
4901021430040,天井,"その色、光
香り","그 색, 빛
향기"
4901021430050,天井,風の踊るさま,바람이 춤추는 모습
4901021430060,天井,"なにひとつ残さずに
持って行ってやろう","무엇 하나 남기지 않고
가지고 가 주마"
0000000000000,ラジオの音声,では次のニュースです────,그럼 다음 뉴스입니다────
4901021430070,天井,"────
綺麗だって、言ったよな","────
아름답다고, 말했었지"
4901021430080,天井,"────────
綺麗だったよ、何もかも","────────
아름다웠어, 그 무엇도"
4901021430090,天井,何もかも,그 무엇도
4901021430100,天井,"死などという
裏切りに遭うまでは──────","죽음이라고 하는
배신을 겪기 전까지는──────"
info,special_communications/490102143.json,
번역자,,
