id,name,text,trans
6010003090010,智代子,あーーーーっ…………！,아ーーーー…………!
6010003090020,智代子,"ここまで来たらって思ってたのに……！
大丈夫だって思ってたのに……！","여기까지 왔다면 하고 생각했는데……!
괜찮을 거라고 생각했는데……!"
6010003090030,智代子,……まだまだ足りない……！,……아직도 부족해……!
0000000000000,プロデューサー,──……お疲れ様、智代子,"──……수고했어, 치요코"
6010003090040,智代子,"すみません……プロデューサーさん……！
期待に応えられませんでした……！","죄송해요…… 프로듀서님……!
기대에 미치지 못했어요……!"
0000000000000,プロデューサー,"そんなことはないよ、全力を出した結果なんだ
謝らないでくれ","그렇지 않아, 전력을 다한 결과야
사과하지 말아줘"
0000000000000,プロデューサー,惜しかったな,아쉽게 됐네
6010003090050,智代子,……！,……!
0000000000000,プロデューサー,また一緒に、次のチャンスを目指していこう,"다시 함께, 다음 기회를 목표로 해보자"
6010003090060,智代子,……──はい……！　はいっ……！,……──네……! 네……!
6010003090070,智代子,"──ありがとうございます
もう一回、いいえ何度だって","──감사합니다
다시 한 번, 아뇨, 몇 번이라도"
6010003090080,智代子,"すべてのお客さんを笑顔にできるようになるまで
絶対に諦めませんっ","모든 관객분들을 웃는 얼굴로 만들 수 있을 때까지
절대로 포기하지 않을 거예요"
6010003090090,智代子,今日からまた、積み重ねです！,"오늘부터 다시, 쌓아나가겠어요!"
info,produce_events/601000309.json,
译者,ananas,
