id,name,text,trans
4901026980010,美琴,"…………？
これ、何……？","…………?
이거, 뭐야……?"
4901026980020,美琴,クリスマスの靴下……飾る用？,크리스마스 양말…… 장식용?
0000000000000,プロデューサー,"はは……すまん
美琴へのクリスマスプレゼント、何がいいか考えてて","하하……미안
미코토의 크리스마스 선물, 뭐가 좋을까 생각해서"
0000000000000,プロデューサー,"直接聞こうと思ってさ
その靴下に入るものなら何でも言ってくれ","직접 물어보려고
그 양말에 들어가는 거라면 뭐든 말해줘"
4901026980030,美琴,"…………
今欲しいものって無いかな、その大きさだと","…………
지금 원하는 건 없으려나, 그 크기면"
0000000000000,プロデューサー,そ、そうか……？,"그, 그래……?"
4901026980040,美琴,"一番欲しいものは
もっともっと大きくないと入りきらない","가장 원하는 건
더욱 더 크지 않으면 들어가지 않아"
4901026980050,美琴,眩しくて、大きいステージだから,"눈부시고, 큰 스테이지니까"
info,special_communications/490102698.json,
번역자,,
