id,name,text,trans
0000000000000,男,"真乃──ここにいたのか、よかった
約束の場所で待ってても来ないからどうしたのかと……","마노── 여기 있었구나, 다행이다
약속한 장소에서 기다려도 오지 않아서 무슨 일 생겼나하고……"
4901021530010,真乃,"……す、すみません……
あなたと一緒には行けなくなってしまいました……","……죄, 죄송해요……
당신과는 함께 갈 수 없게 되어버렸어요……"
0000000000000,男,"……ど、どうしてだ
何かあったのか？！","……어, 어째서야
무슨 일 있었던 거야?"
4901021530020,真乃,……私に追手がかけられました,……저한테 추격자가 붙어버렸어요
4901021530030,真乃,"あなたとの関係を知られてしまって……
こ、このままだともっと迷惑をかけちゃいます……","당신과의 관계를 들키고 말아서……
이, 이대로라면 훨씬 민폐를 끼쳐버리고 말아요……"
0000000000000,男,"迷惑なんて……！
真乃のことは俺が守るよ、だから一緒に──！","민폐라니……!
마노는 내가 지킬게, 그러니까 함께──!"
4901021530040,真乃,"……ダメです
私と同じくらい飛べないと捕まっちゃいます","……안돼요
저 정도로 날지 못하면 잡혀버려요"
4901021530050,真乃,……いっぱい悪いことをした私なのに,……잔뜩 나쁜 짓을 했던 저인데도
4901021530060,真乃,"ここから連れ出してくれると約束してくれた時は
とってもうれしかったです……","여기서 내보내 주겠다고 약속해주셨을 때는
정말로 기뻤어요……"
4901021530070,真乃,さようなら……っ,안녕……
0000000000000,男,ま、真乃──！,"마, 마노──!"
0000000000000,男,……確かに俺は君ほど高くは飛べない,……분명 나는 너만큼 높이 날지는 못해
0000000000000,男,でも、絶対に君を追いかける……全力で！,"하지만, 반드시 너를 쫒아갈 거야……전력으로!"
info,special_communications/490102153.json,
번역자,,
